Название магазина,Дата и время,Долгота,Широта,Категория,Бренд,Номер карты,Количество товаров,Стоимость
Babochka,2022-11-30 10:50,30.336152,59.802006,Купальники и пляжная одежда,Aerie,6764215060476762,5,3500
Eurospar,2021-07-06 17:54,30.284023,59.944569,Консервы,Рыбное меню,6764215060476762,43,145
DreamWhite,2018-09-29 12:27,30.332892,59.792867,Часы и украшения,OnePlus,6764215060476762,59,40000
Babochka,2018-06-22 22:26,30.418657,59.940382,Одежда для сна,Ralph Lauren,5436726323649242,46,6000
OBI,2019-05-12 21:46,30.147238,59.993572,Фасадные материалы,Paroc,5436726323649242,26,1500
StoreDima,2021-07-16 19:47,30.32422,59.929012,Телефоны и оборудование для стационарной связи,Siemens,5436726323649242,22,6500
Elny,2021-12-30 22:31,30.315904,59.926132,Одежда для сна,Victoria's Secret,5436726323649242,21,5000
М-Стерео,2023-06-08 13:45,30.367216,59.935317,3D-принтеры и аксессуары,Creality,5436726323649242,6,30000
ТехноНИКОЛЬ,2012-11-23 10:19,30.282577,60.073813,Крепеж и метизы,Reisser,4276661959025430,12,3400
СтройХаус,2016-08-05 18:16,30.478379,60.015703,Лестницы и стремянки,Hailo,4276661959025430,5,16000
Автотрейд,2020-09-18 18:19,30.235785,59.992793,Тормозные системы,Bendix,4276661959025430,5,11000
ТехноНИКОЛЬ,2016-02-10 14:25,30.432281,59.897979,Системы водоснабжения,BWT,4023120109933348,22,26000
Лемана Про,2024-05-12 14:42,30.236232,60.038227,Сантехника,Vidima,4023120109933348,13,13000
Пятёрочка,2022-09-21 12:39,30.238812,59.840968,Орехи и сухофрукты,Bite,4023120109933348,48,520
Elny,2013-06-08 18:53,30.378002,59.83122,Одежда для беременных,Boohoo Maternity,4021787997974076,14,2800
DreamWhite,2015-04-08 20:20,30.332892,59.792867,Костюмы и пиджаки,Versace,4021787997974076,5,80000
Лента,2013-04-19 15:34,30.362929,59.831652,Орехи и сухофрукты,Азбука Вкуса,4021787997974076,10,550
Дизель спот,2019-09-23 20:34,30.444036,59.950531,Шины и диски,Maxxis,4021787997974076,17,8000
DreamWhite,2015-09-27 08:40,30.304204,59.960815,Футболки и майки,Fila,4021787997974076,8,2600
Лента,2021-06-13 23:35,30.227901,59.98466,Крупы и макароны,Увелка,4760368239643095,15,90
Автотрейд,2019-10-20 09:58,30.382332,59.889032,Топливные системы,SMP,4760368239643095,5,10000
СтройХаус,2016-09-22 13:07,30.249342,60.034898,Отделочные материалы,Atlas,4760368239643095,5,4100
М.Видео,2018-07-04 12:53,30.353415,59.988312,Устройства виртуальной и дополненной реальности,Meta,4760368239643095,5,36000
М-Стерео,2024-09-04 21:21,30.355453,59.938372,Офисная техника,Brother,4760368239643095,22,27000
Авто Стори,2014-06-15 14:21,30.47283,59.885293,Шины и диски,Cooper,4245446800428139,52,8500
Porivay Suit,2014-02-13 09:31,30.356776,59.915184,Одежда для активного отдыха,Smartwool,4245446800428139,42,12000
Азбука вкуса,2023-08-29 09:23,30.34879,59.94209,Молочные продукты,Campina,4245446800428139,48,85
GATE31,2024-05-22 19:16,30.344614,59.930422,Одежда для сна,Oysho,5189018333777491,25,2800
Babochka,2021-10-07 11:08,30.373729,59.927942,Одежда для беременных,Queen Bee Maternity,5189018333777491,8,4300
Максидом,2022-07-24 12:51,30.267628,59.95185,Садовая техника,Snapper,5189018333777491,27,55000
Пятёрочка,2015-06-15 02:19,30.355012,59.957,Товары для выпечки,Wilton,4276935725969605,5,155
Barleone,2012-02-01 12:46,30.293232,59.959192,Перчатки и шарфы,Dolce & Gabbana,4276935725969605,5,22000
Дизель спот,2016-08-24 10:56,30.468788,59.960016,Шины и диски,Nexen,4276935725969605,5,7000
СтройХаус,2017-08-29 12:15,30.482775,60.002994,Освещение,Halo Lighting,4276935725969605,5,1850
GATE31,2021-01-29 13:47,30.360159,59.943736,Эко-одежда,Everlane,4276935725969605,27,11000
Elny,2013-05-14 13:30,30.14755,59.581967,Платья и юбки,Mohito,4245449879897326,32,2700
PisterGSM,2014-06-18 11:23,30.36603,59.932429,Автоэлектроника,Rockford Fosgate,4245449879897326,7,19000
Дикси,2017-02-09 17:38,30.342309,59.946957,Бакалея,Uncle Ben's,4245449879897326,16,220
Афоня,2018-04-01 22:45,30.507137,59.9086,Системы канализации,Deka,4245449879897326,45,9000
VAG Club,2024-02-06 23:53,30.22647,59.996275,Тормозные системы,Wagner,5469684519712175,5,9500
VAG Club,2024-04-12 09:17,30.22647,59.996275,Шины и диски,Firestone,4023126580548169,5,9500
DreamWhite,2023-03-09 17:53,30.370335,59.938003,Джинсы и брюки,American Eagle,4023126580548169,5,5000
Barleone,2015-03-08 10:43,30.293232,59.959192,Эко-одежда,Stella McCartney,5342602524951156,5,25000
GATE31,2017-09-06 11:10,30.309594,59.964426,Джинсы и брюки,Levi's,5342602524951156,5,6000
Автотрейд,2021-11-17 07:53,30.235785,59.992793,Автомобильные лампы и освещение,Lumen,5342602524951156,5,1500
DreamWhite,2022-07-11 16:54,30.359178,59.938404,Одежда для йоги,Free People Movement,5536913139915889,5,7500
Максидом,2013-02-19 15:32,30.267628,59.95185,Освещение,MaxLite,5536913139915889,5,950
Авто Стори,2023-08-11 18:02,30.385865,59.892103,Системы охлаждения,Mahle,5536913139915889,5,13000
РеалЪ,2013-09-21 01:36,30.380023,59.963715,Готовые блюда,Сытоедов,5313444144095880,5,230
Автотрейд,2015-12-18 13:45,30.169871,59.815811,Автоинструменты и оборудование,Bosch,5313444144095880,5,15000
Дикси,2014-02-05 23:41,30.316516,59.932057,Супы и бульоны,Nissin,5209547857510146,5,120
Barleone,2015-08-28 13:54,30.293232,59.959192,Мужская одежда,Reebok,5209547857510146,22,5500
Babochka,2017-01-19 16:39,30.329209,59.793891,Костюмы и пиджаки,Saint Laurent,5209547857510146,5,85000
GATE31,2017-02-14 19:24,30.354525,59.98708,Мужская одежда,Tommy Hilfiger,5209547857510146,5,9000
Дикси,2024-05-24 12:42,30.365804,59.93078,Бакалея,Mivina,5209547857510146,22,100
GATE31,2014-08-18 20:43,30.354525,59.98708,Эко-одежда,Allbirds,5101443346315720,5,8000
VAG Club,2013-12-28 21:43,30.22647,59.996275,Автосигнализации и охранные системы,Zont,5101443346315720,17,24000
Пятёрочка,2015-08-04 18:17,30.238812,59.840968,Готовые блюда,Knorr,5101443346315720,21,140
Дон Телефон,2012-03-04 09:34,30.321769,59.927084,Программное обеспечение,IBM,5101443346315720,5,220000
Лента,2016-05-29 18:15,30.470295,59.951686,Специи и пряности,Frontier Co-op,4274225065348846,27,220
Дизель спот,2023-09-29 12:35,30.444036,59.950531,Автомобильные аксессуары,Dometic,4274225065348846,5,18000
Авто Стори,2018-05-11 11:26,30.385865,59.892103,Электрооборудование,Bremi,4274225065348846,21,9500
Дизель спот,2016-11-10 12:17,30.235619,59.993021,Трансмиссии,Valeo,4274225065348846,17,110000
Авто Стори,2013-10-23 15:33,30.47283,59.885293,Автоинструменты и оборудование,OTC Tools,5486746846604128,5,12000
GATE31,2018-09-15 10:59,30.344614,59.930422,Белье и ночные сорочки,Lise Charmel,5486746846604128,17,6500
PisterGSM,2013-08-01 20:29,30.36603,59.932429,Автоэлектроника,Sony,5486746846604128,5,16000
Авто Стори,2014-06-25 18:39,30.47283,59.885293,Автосигнализации и охранные системы,Pandora,4277155732859669,20,25000
Babochka,2025-01-13 22:34,30.329209,59.793891,Часы и украшения,UMIDIGI,4277155732859669,5,13000
Barleone,2023-12-18 21:49,30.293232,59.959192,Рубашки и блузы,Lacoste,4277155732859669,33,4200
СтройХаус,2015-10-01 14:29,30.372729,59.95475,Поливочные системы,Melnor,4277155732859669,36,9500
Лемана Про,2022-07-30 21:32,30.301495,60.003961,Краски и лаки,Hammerite,4277155732859669,5,2600
Лента,2016-10-24 22:28,30.272381,60.074949,Чай и кофе,Tchibo,4245432727620041,16,280
РеалЪ,2023-09-06 17:25,30.476855,59.904873,Чай и кофе,Brooke Bond,4245432727620041,28,140
Авто Стори,2019-07-09 20:41,30.385865,59.892103,Автомобильные лампы и освещение,Tungsram,4245432727620041,33,1200
DNS,2014-11-12 17:57,30.446537,59.876775,Программное обеспечение,MathWorks,4279479155780339,5,130000
Азбука вкуса,2018-06-23 13:03,30.14606,59.994265,Органические продукты,Kashi,4279479155780339,5,160
Elny,2012-10-16 11:01,30.41495,60.036861,Одежда для сна,Zara,4279479155780339,31,3500
М.Видео,2014-09-02 19:17,30.319245,59.92564,Дроны и робототехника,Parrot,4279479155780339,5,60000
Дизель спот,2023-01-05 21:41,30.468788,59.960016,Двигатели и компоненты,Lucas,4279479155780339,5,80000
Перекрёсток,2015-07-26 16:40,30.403867,59.836444,Снеки и чипсы,Utz,4274992811709001,7,140
Перекрёсток,2022-02-19 22:58,30.384758,59.703591,Сладости и десерты,Ghirardelli,4274992811709001,7,500
Eurospar,2012-09-26 21:04,30.284029,59.944536,Детское питание,Hipp,4274992811709001,5,160
Пятёрочка,2020-12-20 02:21,30.33418,60.000021,Масла и жиры,Астон,4274992811709001,5,140
Азбука вкуса,2023-11-07 10:27,30.314295,60.04879,Орехи и сухофрукты,Bombbar,4274992811709001,5,430
Ашан,2024-11-01 07:54,30.401603,59.899487,Масла и жиры,Астон,4276282616860464,5,140
Дон Телефон,2015-09-18 21:22,30.320953,59.927913,Устройства виртуальной и дополненной реальности,Oculus,4276282616860464,5,35000
Дон Телефон,2013-01-22 08:34,30.320953,59.927913,Телефоны и оборудование для стационарной связи,Panasonic,4276282616860464,5,7000
Петрович,2016-05-29 10:43,30.206649,59.85461,Изоляционные материалы,Knauf Insulation,4276282616860464,19,1300
Азбука вкуса,2012-10-18 13:11,30.314909,59.90529,Хлеб и выпечка,Каравай,4276282616860464,29,55
restore,2019-07-14 13:56,30.355066,59.987391,Кабели и адаптеры,Monoprice,4874445071709142,9,1200
Elny,2019-12-16 13:16,30.378002,59.83122,Костюмы и пиджаки,Versace,4874445071709142,19,80000
Ашан,2016-03-08 18:31,30.389656,60.053224,Алкогольные напитки,Grey Goose,4874445071709142,13,3000
Дикси,2015-03-23 18:29,30.361594,59.939402,Товары для выпечки,Betty Crocker,5341302860112488,21,120
Максидом,2021-05-08 22:33,30.267628,59.95185,Садовая техника,Karcher,5341302860112488,35,45000
Babochka,2014-01-26 19:30,30.342662,59.945058,Платья и юбки,Bershka,5341302860112488,16,3500
VAG Club,2022-03-26 21:07,30.22647,59.996275,Топливные системы,Holley,5341302860112488,5,12000
Максидом,2016-10-01 22:31,30.36521,59.811704,Лестницы и стремянки,Tubesca,4023127486600244,5,8000
Автотрейд,2015-09-06 14:18,30.382332,59.889032,Автомобильные масла и жидкости,BP,4023127486600244,5,2400
VAG Club,2015-04-07 10:09,30.444139,60.000501,Системы охлаждения,Valeo,4023127486600244,5,14000
Barleone,2023-08-17 21:36,30.293232,59.959192,Женская одежда,Stradivarius,4023127486600244,5,2600
GATE31,2021-01-02 13:04,30.345298,59.930685,Одежда для йоги,Fabletics,5448009386134835,24,6000
СтройХаус,2021-06-01 23:55,30.478379,60.015703,Электрика,Eaton,5448009386134835,5,4800
GATE31,2018-12-29 10:11,30.345298,59.930685,Верхняя одежда,Arc'teryx,5448009386134835,5,25000
Дикси,2013-11-03 12:39,30.302106,59.968176,Соусы и приправы,Tabasco,5448009386134835,27,180
Eurospar,2020-08-14 02:37,30.34903,59.945452,Фрукты и овощи,Chiquita,5448009386134835,17,160
Автотрейд,2014-04-27 17:42,30.382332,59.889032,Трансмиссии,ACDelco,5213426943342476,36,110000
Elny,2022-07-10 19:44,30.343427,59.926674,Обувь,Fila,5213426943342476,20,6500
PisterGSM,2016-10-16 10:33,30.36603,59.932429,Кабели и адаптеры,AmazonBasics,5213426943342476,5,1000
restore,2012-09-28 09:52,30.308129,59.963536,Ноутбуки,Fujitsu,5213426943342476,11,60000
Автотрейд,2013-11-21 16:34,30.382332,59.889032,Автомобильные аксессуары,Bosch,5209544252814584,5,3500
Афоня,2019-09-11 13:40,30.42897,59.951745,Освещение,TCP,4245437316239541,5,900
Дикси,2015-08-31 21:56,30.380808,59.945774,Напитки,Sprite,4245437316239541,24,80
Лемана Про,2019-09-16 19:18,30.244619,59.954959,Инструменты и оборудование,Kobalt,4245437316239541,34,17000
Porivay Suit,2017-06-02 12:15,30.348972,59.914947,Спортивная одежда,Under Armour,4245437316239541,9,7500
Дизель спот,2016-12-02 20:23,30.444036,59.950531,Системы охлаждения,Mishimoto,4245437316239541,35,16000
Babochka,2013-11-08 10:31,30.329209,59.793891,Часы и украшения,Huawei,5176475243899707,23,35000
