Название магазина,Дата и время,Долгота,Широта,Категория,Бренд,Номер карты,Количество товаров,Стоимость
Лемана Про,2020-07-24 10:32,30.445943,59.911149,Системы водоснабжения,Comisa,5213240742788077,5,14000
Мастеровой,2024-03-12 16:53,30.313991,59.926244,Освещение,Osram,5213240742788077,36,1200
Сатурн,2019-11-29 12:44,29.892184,59.881107,Краски и лаки,Sniezka,5411594868023871,31,1800
Ашан,2014-06-22 23:24,30.316491,59.819679,Сладости и десерты,Nestle,5411594868023871,5,300
StoreDima,2012-03-04 15:55,30.32422,59.929012,Сетевое оборудование,MikroTik,5488375811766022,26,8000
Петрович,2025-04-15 14:14,30.308205,60.096771,Садовые постройки,Outsunny,5488375811766022,5,37000
Перекрёсток,2012-03-16 21:58,30.504177,59.834145,Здоровое питание,Alpro,5262801126689883,37,300
DNS,2019-03-25 17:27,30.38151,59.702543,Кабели и адаптеры,StarTech,5262801126689883,8,1600
Максидом,2015-08-29 10:03,30.38423,60.002149,Кровельные материалы,Roben,5262801126689883,14,2400
Лемана Про,2024-09-08 16:08,30.434084,60.02765,Электрика,General Electric,5482186507053788,14,5200
Ситилинк,2016-06-27 10:53,30.277731,60.011288,Аксессуары для мобильных устройств,Belkin,5482186507053788,34,5000
Babochka,2019-05-08 21:34,30.329209,59.793891,Верхняя одежда,Hugo Boss,4023124838285970,5,35000
Лемана Про,2022-01-13 08:41,30.236354,60.038157,Освещение,TCP,4023124838285970,38,900
OBI,2012-08-26 10:19,30.349319,59.871277,Кровельные материалы,Roben,4023124838285970,5,2400
Магнит,2014-08-21 11:25,30.407038,59.934885,Рыба и морепродукты,Северная компания,4023124838285970,25,470
PisterGSM,2025-01-18 14:36,30.36603,59.932429,Планшеты,Xiaomi,4023124838285970,45,35000
Eurospar,2015-08-04 04:29,30.312662,60.052691,Мясо и птица,Клинский мясокомбинат,5158420046798440,9,520
VAG Club,2012-10-10 17:49,30.444139,60.000501,Автомобильные лампы и освещение,Valeo,4245449373345288,28,1500
ТехноНИКОЛЬ,2024-09-19 12:16,30.433004,59.898045,Садовая техника,Flymo,4245449373345288,5,40000
GATE31,2021-03-28 16:41,30.319385,59.930106,Женская одежда,Stradivarius,4245449373345288,21,2600
Автотрейд,2015-09-14 19:06,30.382332,59.889032,Автомобильные аптечки и аварийные наборы,Омега,4245449373345288,29,1300
Barleone,2012-12-26 12:53,30.293232,59.959192,Сумки и рюкзаки,Louis Vuitton,5469160050498511,20,200000
Автотрейд,2013-04-05 09:39,30.382332,59.889032,Автоинструменты и оборудование,Bosch,4023129806204571,5,15000
VAG Club,2021-12-26 15:46,30.444139,60.000501,Автомобильные масла и жидкости,Fuchs,4023129806204571,5,2900
Дикси,2015-09-23 14:01,30.347047,59.926327,Супы и бульоны,Heinz,4023129806204571,11,180
СтройХаус,2016-03-01 19:41,30.44978,60.036823,Электрика,ABB,4023129806204571,17,6000
М-Стерео,2019-02-12 20:47,30.367216,59.935317,Офисная техника,HP,4023129806204571,5,25000
Петрович,2022-12-23 10:52,30.417173,59.861651,Отделочные материалы,Ursa,5291684524436190,5,5000
Автотрейд,2024-12-26 18:52,30.382569,59.889669,Автомобильные масла и жидкости,Quaker State,4245423937737309,5,2200
GATE31,2022-07-20 16:50,30.309594,59.964426,Рубашки и блузы,AllSaints,4245423937737309,5,4400
Лента,2014-05-17 20:37,30.272381,60.074949,Консервы,Балтимор,6764449004730368,7,115
Дизель спот,2017-02-16 11:01,30.468788,59.960016,Электрооборудование,Hitachi,6764449004730368,5,14500
GATE31,2014-10-08 17:19,30.360159,59.943736,Головные уборы,Champion,6764449004730368,5,1800
Babochka,2017-09-18 12:44,29.872112,60.171461,Одежда больших размеров,Forever 21 Plus,4023117297092301,7,3200
Дизель спот,2012-03-28 17:15,30.468788,59.960016,Автозвук и мультимедиа,JVC,4023117297092301,12,13000
DNS,2016-06-30 18:32,30.365058,59.811798,Программное обеспечение,MathWorks,4023117297092301,54,130000
Barleone,2025-04-02 17:39,30.293232,59.959192,Одежда для йоги,Sweaty Betty,5469502999443967,5,7000
Афоня,2018-03-19 23:15,30.257194,59.952773,Окна и двери,KBE,5124268290605351,9,26000
PisterGSM,2022-07-19 10:22,30.36603,59.932429,Телефоны и оборудование для стационарной связи,NEC,5124265109372196,6,8500
Афоня,2012-06-07 15:12,30.414933,59.942857,Герметики и монтажная пена,Soudatherm,5124265109372196,5,360
РеалЪ,2021-02-04 17:17,30.460402,59.929141,Здоровое питание,Kallo,5583341362253712,15,250
Ситилинк,2019-03-18 13:41,30.350294,59.854315,Компьютерные периферийные устройства,MSI,5583341362253712,5,17000
Babochka,2012-08-23 13:36,30.379816,59.925405,Одежда для активного отдыха,Smartwool,5583341362253712,13,12000
Авто Стори,2017-09-15 17:16,30.385865,59.892103,Двигатели и компоненты,SKF,5583341362253712,5,85000
VAG Club,2024-08-24 15:17,30.22647,59.996275,Автомобильные аксессуары,Husky Liners,5583341362253712,26,6000
Ситилинк,2020-03-16 13:00,30.346139,59.984652,Программируемые устройства,Atmel,4023117072768456,5,3800
DNS,2021-09-12 17:27,30.406852,60.037444,Принтеры и сканеры,Dell,4023117072768456,5,24000
Азбука вкуса,2021-07-16 15:28,30.314295,60.04879,Безалкогольные напитки,7 Up,4023117072768456,5,90
Авто Стори,2021-08-07 19:54,30.47283,59.885293,Подвеска и рулевое управление,Gabriel,4023117072768456,23,9000
Афоня,2016-04-03 23:01,30.251239,60.03138,Системы канализации,Valtec,4023117072768456,6,13000
Авто Стори,2021-10-05 10:13,30.47283,59.885293,Автомобильные аксессуары,3M,4612853040271605,19,2000
Максидом,2018-11-21 10:00,30.36521,59.811704,Освещение,Sylvania,4612853040271605,5,1100
GATE31,2014-09-04 17:30,30.344614,59.930422,Эко-одежда,Mara Hoffman,4612853040271605,5,20000
М.Видео,2022-11-16 14:06,30.407019,60.03865,Батарейки и зарядные устройства,Philips,4612853040271605,12,470
Barleone,2015-05-19 18:29,30.293232,59.959192,Домашняя одежда,Victoria's Secret,4612853040271605,21,4500
Ситилинк,2019-08-19 13:56,30.310467,59.956978,Программное обеспечение,Symantec,4211189768109464,5,70000
Максидом,2012-04-16 20:42,30.36521,59.811704,Краски и лаки,Alpina,4211189768109464,35,2300
Автотрейд,2012-10-18 13:08,30.235785,59.992793,Трансмиссии,GKN,5488426568752346,10,120000
Дизель спот,2019-01-09 21:34,30.235619,59.993021,Автомобильные лампы и освещение,Koito,5488426568752346,28,1600
Азбука вкуса,2012-05-20 23:10,30.225444,59.942178,Масла и жиры,Благо,5488426568752346,15,135
Barleone,2019-07-14 17:49,30.293232,59.959192,Одежда для сна,Soma,5488426568752346,5,3500
OBI,2012-08-24 19:31,30.349319,59.871277,Вентиляция и кондиционирование,Carrier,5488426568752346,5,135000
Афоня,2012-02-27 17:47,30.324986,60.041133,Инструменты и оборудование,Porter-Cable,4276768898502762,12,14000
Петрович,2014-02-12 12:02,30.343252,60.062117,Системы отопления,Honeywell,4154819931926290,5,80000
Перекрёсток,2015-05-17 16:07,30.317538,59.974895,Здоровое питание,Meridian,4154819931926290,5,350
DreamWhite,2012-08-15 17:13,30.370335,59.938003,Одежда для дома,Pull & Bear,4154819931926290,17,1500
Пятёрочка,2022-08-08 17:55,30.305995,59.959287,Товары для выпечки,Pillsbury,4154819931926290,5,130
Перекрёсток,2020-06-25 18:19,30.315693,59.935887,Рыба и морепродукты,Аква,4297269194315761,5,520
Barleone,2016-09-09 14:42,30.293232,59.959192,Головные уборы,Uniqlo,4297269194315761,5,1700
restore,2023-07-16 10:07,30.446447,59.911725,Телевизоры,Element,4297269194315761,5,22000
VAG Club,2016-11-30 22:59,30.22647,59.996275,Системы охлаждения,URO Parts,4297269194315761,5,10000
GATE31,2021-07-05 17:53,30.319385,59.930106,Белье и ночные сорочки,Savage X Fenty,4297269194315761,5,3000
М-Стерео,2019-02-10 18:39,30.355453,59.938372,Электронные книги,Bookeen,6768008142108353,5,6000
Дикси,2021-11-01 22:27,30.360979,59.942506,Сладости и десерты,Reese's,4023114538365170,12,250
Пятёрочка,2017-12-08 13:12,30.366307,59.94617,Органические продукты,Bob's Red Mill,4023114538365170,5,180
DreamWhite,2018-10-06 21:46,30.304204,59.960815,Свитера и кардиганы,Banana Republic,5488379647545417,5,5500
РеалЪ,2013-11-14 03:26,30.355607,59.94412,Супы и бульоны,Kettle & Fire,4023119625050703,5,280
Eurospar,2017-01-24 03:34,29.957028,60.092458,Мясо и птица,Глобус,4023119625050703,5,460
VAG Club,2025-02-11 22:00,30.444139,60.000501,Автосигнализации и охранные системы,Sobr,4023119625050703,33,19000
Перекрёсток,2018-12-24 22:32,30.228791,60.017448,Детское питание,Kabrita,4289056264793571,14,180
Авто Стори,2024-03-21 11:40,30.47283,59.885293,Системы охлаждения,Denso,4289056264793571,35,15000
Babochka,2022-10-15 09:45,30.329989,59.935103,Одежда для дома,PINK,4289056264793571,6,3000
DreamWhite,2019-07-02 09:52,30.370335,59.938003,Женская одежда,Pull&Bear,4105841399732592,15,2400
GATE31,2012-04-24 21:18,30.319385,59.930106,Обувь,Salomon,4105841399732592,5,9000
Porivay Suit,2016-11-12 15:58,30.348972,59.914947,Костюмы и пиджаки,Ralph Lauren,4105841399732592,5,50000
Eurospar,2015-03-22 13:28,30.312662,60.052691,Замороженные продукты,Blue Bell,5268233853222742,5,500
Азбука вкуса,2017-08-10 16:43,30.272869,59.967178,Детское питание,Hipp,5268233853222742,5,160
Пятёрочка,2023-12-15 18:48,30.456008,59.897259,Сладости и десерты,Cadbury,5268233853222742,5,400
DNS,2021-06-04 19:10,30.317253,59.827715,Смартфоны и мобильные телефоны,Realme,5268233853222742,36,22000
Перекрёсток,2020-05-27 12:40,30.22607,60.02195,Замороженные продукты,Gardein,4274438934474971,5,550
Elny,2014-09-15 09:54,30.343427,59.926674,Спортивная одежда,Patagonia,5472098113222213,38,9000
Авто Стори,2019-02-20 14:04,30.385865,59.892103,Электрооборудование,WAI Global,5472098113222213,44,10000
StoreDima,2020-09-19 22:23,30.32422,59.929012,Кабели и адаптеры,Aukey,5472098113222213,5,1400
Сатурн,2024-11-18 17:38,30.392081,59.889243,Садовая техника,Makita,5472098113222213,5,55000
VAG Club,2018-10-29 21:34,30.22647,59.996275,Автомобильные аксессуары,Sparco,5472098113222213,5,4500
Eurospar,2016-09-24 12:39,30.312662,60.052691,Здоровое питание,Kallo,6764548450005051,11,250
Дизель спот,2021-04-26 15:32,30.444036,59.950531,Двигатели и компоненты,Denso,6764548450005051,5,110000
РеалЪ,2016-02-19 00:11,30.384253,59.967569,Орехи и сухофрукты,Nutberry,5586208815197096,41,500
Eurospar,2013-05-02 10:20,30.300629,59.96729,Продукты для диабетиков,SweetLeaf,5586208815197096,16,500
Лемана Про,2015-07-06 19:46,30.434084,60.02765,Строительные материалы,Kingspan,5586208815197096,5,4200
Авто Стори,2021-10-25 09:26,30.47283,59.885293,Автосигнализации и охранные системы,Pandora,5586208815197096,20,25000
Перекрёсток,2022-05-17 16:19,30.23323,59.952052,Диетические продукты,EAS,5586208815197096,16,1700
VAG Club,2017-12-16 19:43,30.444139,60.000501,Электрооборудование,WAI Global,4023116622562438,5,10000
Дизель спот,2018-03-09 08:24,30.235619,59.993021,Двигатели и компоненты,TRW,4023116622562438,12,85000
СтройХаус,2018-07-19 17:03,30.249159,59.987033,Краски и лаки,Tikurilla,4023116622562438,5,2500
Пятёрочка,2014-10-21 17:05,30.30492,59.928499,Замороженные продукты,Stouffer's,4023116622562438,13,400
VAG Club,2014-05-16 19:35,30.444139,60.000501,Тормозные системы,TRW,5224722246841240,13,10000
Авто Стори,2018-04-13 15:07,30.47283,59.885293,Тормозные системы,AP Racing,5224722246841240,5,16000
Авто Стори,2018-09-14 14:16,30.385865,59.892103,Шины и диски,Nexen,5224722246841240,5,7000
РеалЪ,2018-04-22 20:24,30.258382,60.014426,Напитки,Sprite,5224722246841240,39,80
Дизель спот,2019-12-28 16:34,30.468788,59.960016,Автосигнализации и охранные системы,Cyclon,5183636076141594,10,8000
GATE31,2014-09-04 17:29,30.309594,59.964426,Одежда для работы,Zara,5183636076141594,5,7500
Мастеровой,2020-06-03 16:40,30.314322,59.926366,Садовая техника,Flymo,5183636076141594,5,40000
Elny,2012-03-10 15:47,30.315904,59.926132,Костюмы и пиджаки,Ralph Lauren,4658828085693062,11,50000
